"person","givenName","surname"
"http://dbpedia.org/resource/Richard_Buhlig","Richard","Buhlig"
"http://dbpedia.org/resource/Rinker_Buck","Rinker","Buck"
"http://dbpedia.org/resource/Rosario_Morales","Rosario","Morales"
"http://dbpedia.org/resource/Shel_Horowitz","Shel","Horowitz"
"http://dbpedia.org/resource/Thomas_James_De_la_Hunt","Thomas J.","De La Hunt"
"http://dbpedia.org/resource/Ira_Sadoff","Ira","Sadoff"
"http://dbpedia.org/resource/Lou_Schuler","Lou","Schuler"
"http://dbpedia.org/resource/Joseph_Fort_Newton","Joseph Fort","Newton"
"http://dbpedia.org/resource/Marina_Keegan","Marina","Keegan"
"http://dbpedia.org/resource/Alexander_M._Phillips","Alexander M.","Phillips"
"http://dbpedia.org/resource/Ann_Bauer","Ann","Bauer"
"http://dbpedia.org/resource/Aurora_Levins_Morales","Aurora","Levins Morales"
"http://dbpedia.org/resource/Charles_J._Orlando","Charles J.","Orlando"
"http://dbpedia.org/resource/Cristin_O'Keefe_Aptowicz","Cristin Okeefe","Aptowicz"
"http://dbpedia.org/resource/Elizabeth_Stuckey-French","Elizabeth","Stuckey-French"
"http://dbpedia.org/resource/Emily_Rooney","Emily","Rooney"
"http://dbpedia.org/resource/Father_Sebastiaan","Father","Sebastiaan"
"http://dbpedia.org/resource/Gary_Forrester","Gary","Forrester"
"http://dbpedia.org/resource/Geffrey_Davis","Geffrey","Davis"
"http://dbpedia.org/resource/Lee_Carlson","Lee","Carlson"
"http://dbpedia.org/resource/Martin_Ragaway","Martin","Ragaway"
"http://dbpedia.org/resource/Rip_Gerber","Rip","Gerber"
"http://dbpedia.org/resource/Ruth_Grulkowski","Ruth","Grulkowski"
"http://dbpedia.org/resource/Vince_Vawter","Vince","Vawter"
"http://dbpedia.org/resource/Jane_Cooper","Jane","Cooper"
"http://dbpedia.org/resource/Louisa_Hall","Louisa","Hall"
"http://dbpedia.org/resource/Agnes_Christine_Johnston","Agnes Christine","Johnston"
"http://dbpedia.org/resource/Brendan_I._Koerner","Brendan I.","Koerner"
"http://dbpedia.org/resource/Catherine_Chung","Catherine","Chung"
"http://dbpedia.org/resource/Diana_Cage","Diana","Cage"
"http://dbpedia.org/resource/Grace_Lin","Grace","Lin"
"http://dbpedia.org/resource/Jeff_Andrus","Jeff","Andrus"
"http://dbpedia.org/resource/Pedro_J._Labarthe","Pedro J.","Labarthe"
"http://dbpedia.org/resource/Scott_Hutchins","Scott","Hutchins"
"http://dbpedia.org/resource/Anton_Myrer","Anton","Myrer"
"http://dbpedia.org/resource/James_I._Robertson,_Jr.","James I","Robertson"
"http://dbpedia.org/resource/Luis_Rechani_Agrait","Luis","Rechani Agrait"
"http://dbpedia.org/resource/Tim_Ferriss","Timothy","Ferriss"
"http://dbpedia.org/resource/Kimberley_Starr","Kimberley","Starr"
"http://dbpedia.org/resource/Jo_Carson","Jo","Carson"
"http://dbpedia.org/resource/John_Edward_Williams","John","Williams"
"http://dbpedia.org/resource/Kevin_Blackwood","Kevin","Blackwood"
"http://dbpedia.org/resource/Steven_A._Carter","Steven A.","Carter"
"http://dbpedia.org/resource/Lisa_Albert","Lisa","Albert"
"http://dbpedia.org/resource/Linden_Dalecki","Linden","Dalecki"
"http://dbpedia.org/resource/John_H._Reese","John H.","Reese"
"http://dbpedia.org/resource/Marco_Pennette","Marco","Pennette"
"http://dbpedia.org/resource/Rose_Kaufman","Rose","Kaufman"
"http://dbpedia.org/resource/William_Dana_Orcutt","William Dana","Orcutt"
"http://dbpedia.org/resource/Ransom_Riggs","Ransom","Riggs"
"http://dbpedia.org/resource/S._Leigh_Savidge","S. Leigh","Savidge"
"http://dbpedia.org/resource/Jill_Talbot","Jill","Talbot"
"http://dbpedia.org/resource/Carl_Vitz","Carl Peter Paul","Vitz"
"http://dbpedia.org/resource/Catherine_Lacey_(author)","Catherine","Lacey"
"http://dbpedia.org/resource/Henry_James_Carr","Henry James","Carr"
"http://dbpedia.org/resource/John_C._Tyson_(librarian)","JOhn C.","Tyson"
"http://dbpedia.org/resource/Marilyn_Sachs","Marilyn","Sachs"
"http://dbpedia.org/resource/Nolan_T._Yelitch","Nolan T.","Yelich"
"http://dbpedia.org/resource/Seth_Skorkowsky","Seth","Skorkowsky"
"http://dbpedia.org/resource/Carol_Baum","Carol","Baum"
"http://dbpedia.org/resource/Dorothea_Lasky","Dorothea","Lasky"
"http://dbpedia.org/resource/Henry_Baum","Henry","Baum"
"http://dbpedia.org/resource/Irving_Shulman","Irving","Shulman"
"http://dbpedia.org/resource/James_Sterling_Tippett","James Sterling","Tippett"
"http://dbpedia.org/resource/Jeffrey_Overstreet","Jeffrey","Overstreet"
"http://dbpedia.org/resource/John_Peder_Zane","J. Peder","Zane"
"http://dbpedia.org/resource/Jose_Molina_(writer)","Jose","Molina"
"http://dbpedia.org/resource/Kathryn_Lasky","Kathryn","Lasky"
"http://dbpedia.org/resource/Mark_Katzman","Mark","Katzman"
"http://dbpedia.org/resource/Vivek_Tiwary","Vivek","Tiwary"
"http://dbpedia.org/resource/Albert_Tobias_Clay","Albert Tobias","Clay"
"http://dbpedia.org/resource/Charles_D._McAtee","Charles D.","McAtee"
"http://dbpedia.org/resource/Cheryl_Strayed","Cheryl","Strayed"
"http://dbpedia.org/resource/Clare_Vanderpool","Clare","Vanderpool"
"http://dbpedia.org/resource/Harold_Davis_(photographer)","Harold","Davis"
"http://dbpedia.org/resource/Jaclyn_Reding","Jaclyn","Reding"
"http://dbpedia.org/resource/James_J._Cooke","James J.","Cooke"
"http://dbpedia.org/resource/John_Crawford_(author)","John","Crawford"
"http://dbpedia.org/resource/José_Antonio_Villarreal","Jose Antonio","Villarreal"
"http://dbpedia.org/resource/Judith_Merkle_Riley","Judith Merkle","Riley"
"http://dbpedia.org/resource/Mary_Tappan_Wright","Mary Tappan","Wright"
"http://dbpedia.org/resource/Richard_Stites","Richard","Stites"
"http://dbpedia.org/resource/Samuel_Blumenfeld","Samuel","Blumenfeld"
"http://dbpedia.org/resource/Sharon_Tyler_Herbst","Sharon Tyler","Herbst"
"http://dbpedia.org/resource/Thomas_Fleming_(historian)","Thomas","Fleming"
"http://dbpedia.org/resource/Alex_Marshall_(journalist)","Alex","Marshall"
"http://dbpedia.org/resource/Anne_Edwards","Anne","Edwards"
"http://dbpedia.org/resource/Blakey_Vermeule","Blakey","Vermeule"
"http://dbpedia.org/resource/Bryan_Burrough","Bryan","Burrough"
"http://dbpedia.org/resource/Dana_Stevens_(screenwriter)","Dana","Stevens"
"http://dbpedia.org/resource/David_Armand_(author)","David","Armand"
"http://dbpedia.org/resource/David_Fitzgerald_(author)","David","Fitzgerald"
"http://dbpedia.org/resource/Douglas_A._Blackmon","Douglas A.","Blackmon"
"http://dbpedia.org/resource/Dwight_Garner_(critic)","Dwight","Garner"
"http://dbpedia.org/resource/Elizabeth_George_(author)","Elizabeth","George"
"http://dbpedia.org/resource/Harry_Forrester_(coach)","Harry","Forrester"
"http://dbpedia.org/resource/Hiram_Drache","Hiram","Drache"
"http://dbpedia.org/resource/James_Reese_(author)","James","Reese"
"http://dbpedia.org/resource/James_Robison_(author)","James","Robison"
"http://dbpedia.org/resource/John_Elder_Robison","John Elder","Robison"
"http://dbpedia.org/resource/John_R._Tunis","John R.","Tunis"
"http://dbpedia.org/resource/John_Travis_(physician)","John W.","Travis"
"http://dbpedia.org/resource/Katherine_Orrison","Katherine","Orrison"
"http://dbpedia.org/resource/Kathi_Appelt","Kathi","Appelt"
"http://dbpedia.org/resource/Keith_Robertson_(writer)","Keith","Robertson"
"http://dbpedia.org/resource/Lorene_Scafaria","Lorene","Scafaria"
"http://dbpedia.org/resource/Michael_Buckley_(author)","Michael","Buckley"
"http://dbpedia.org/resource/Patricia_Buckley_Bozell","Patricia","Buckley Bozell"
"http://dbpedia.org/resource/Patrick_Rothfuss","Patrick","Rothfuss"
"http://dbpedia.org/resource/Philip_Richard_Fendall_II","Philip Richard","Fendall"
"http://dbpedia.org/resource/Roi_Ottley","Roi","Ottley"
"http://dbpedia.org/resource/Samuel_Crowther_(journalist)","Samuel","Crowther"
"http://dbpedia.org/resource/Samuel_Merwin_(writer)","Samuel","Merwin"
"http://dbpedia.org/resource/Teri_Holbrook","Teri","Holbrook"
"http://dbpedia.org/resource/Tom_McHale_(novelist_born_1902)","Tom","McHale"
"http://dbpedia.org/resource/Viña_Delmar","Viña","Delmar"
"http://dbpedia.org/resource/William_Jacobs_(producer)","William","Jacobs"
"http://dbpedia.org/resource/Alice_Mary_Longfellow","Alice Mary","Longfellow"
"http://dbpedia.org/resource/Bruce_McAllister","Bruce","McAllister"
"http://dbpedia.org/resource/Gregg_Godfrey","Gregg","Godfrey"
"http://dbpedia.org/resource/Karle_Wilson_Baker","Karle Wilson","Baker"
"http://dbpedia.org/resource/Simon_J._Ortiz","Simon J.","Ortiz"
"http://dbpedia.org/resource/Joshua_Marston","Joshua","Marston"
"http://dbpedia.org/resource/Ki_Longfellow","Ki","Longfellow"
"http://dbpedia.org/resource/Mabel_Loomis_Todd","Mabel Loomis","Todd"
"http://dbpedia.org/resource/Mike_Rich","Mike","Rich"
"http://dbpedia.org/resource/Alison_Gordon","Alison","Gordon"
"http://dbpedia.org/resource/Ann_Grifalconi","Ann","Grifalconi"
"http://dbpedia.org/resource/Bennie_Lee_Sinclair","Bennie Lee","Sinclair"
"http://dbpedia.org/resource/Bob_Leach","Bob","Leach"
"http://dbpedia.org/resource/Carmen_Giménez_Smith","Carmen Giménez","Smith"
"http://dbpedia.org/resource/Celeste_De_Blasis","Celeste","De Blasis"
"http://dbpedia.org/resource/Francis_J._Finn","Francis J.","Finn"
"http://dbpedia.org/resource/George_J._Gruen","George","Gruen"
"http://dbpedia.org/resource/James_Ursini","James","Ursini"
"http://dbpedia.org/resource/Kent_Curtis","Kent","Curtis"
"http://dbpedia.org/resource/Sarah_Schneider","Sarah","Schneider"
"http://dbpedia.org/resource/Sheri_Booker","Sheri","Booker"
"http://dbpedia.org/resource/Sophie_Radford_de_Meissner","Sophie Radford","de Meissner"
"http://dbpedia.org/resource/Thomas_J._Farnham","Thomas Jefferson","Farnham"
"http://dbpedia.org/resource/Todd_Blodgett","Todd","Blodgett"
"http://dbpedia.org/resource/Jack_Ritchie","Jack","Ritchie"
"http://dbpedia.org/resource/Dan_Wells_(author)","Dan","Wells"
"http://dbpedia.org/resource/Jill_Alexander_Essbaum","Jill Alexander","Essbaum"
"http://dbpedia.org/resource/Nathaniel_Bannister","Nathaniel","Bannister"
"http://dbpedia.org/resource/Brian_A._Dixon","Brian A.","Dixon"
"http://dbpedia.org/resource/Daniel_P._Beard","Daniel P","Beard"
"http://dbpedia.org/resource/Dixon_Hearne","Dixon","Hearne"
"http://dbpedia.org/resource/E._Allison_Hagood","E. Allison","Hagood"
"http://dbpedia.org/resource/Kenneth_G._Wilson_(author)","Kenneth G.","Wilson"
"http://dbpedia.org/resource/William_De_Los_Santos","William","De Los Santos"
"http://dbpedia.org/resource/Joan_Juliet_Buck","Joan Juliet","Buck"
"http://dbpedia.org/resource/Mary_Hood","Mary","Hood"
"http://dbpedia.org/resource/Jim_Uhls","Jim","Uhls"
"http://dbpedia.org/resource/Carol_Cassella","Carol","Cassella"
"http://dbpedia.org/resource/Eliza_Calvert_Hall","Eliza Calvert","Hall"
"http://dbpedia.org/resource/Gerald_A._Browne","Gerald Austin","Browne"
"http://dbpedia.org/resource/Ilunga_Adell","Ilunga","Adell"
"http://dbpedia.org/resource/John_W._Aldridge","John Watson","Aldridge"
"http://dbpedia.org/resource/Langdon_McCormick","Arthur Langdon","McCormick"
"http://dbpedia.org/resource/Tony_Cohan","Tony","Cohan"
"http://dbpedia.org/resource/Ben_Loory","Ben","Loory"
"http://dbpedia.org/resource/Brian_Bagnall","Brian","Bagnall"
"http://dbpedia.org/resource/Mary_Miller_(writer)","Mary","Miller"
"http://dbpedia.org/resource/Mildred_Seydell","Mildred","Seydell"
"http://dbpedia.org/resource/Wil_Haygood","Wil","Haygood"
"http://dbpedia.org/resource/Jean_E._Karl","Jean E.","Karl"
"http://dbpedia.org/resource/Yochi_Dreazen","Yochi","Dreazen"
"http://dbpedia.org/resource/Cherie_Priest","Cherie","Priest"
"http://dbpedia.org/resource/Carl_Hancock_Rux","Carl Hancock","Rux"
"http://dbpedia.org/resource/Kenn_Nesbitt","Kenn","Nesbitt"
"http://dbpedia.org/resource/Stephen_Dixon_(author)","Stephen","Dixon"
"http://dbpedia.org/resource/Brian_Andreas","Brian","Andreas"
"http://dbpedia.org/resource/Dorothy_Bryant","Dorothy","Bryant"
"http://dbpedia.org/resource/John_Vaillant","John","Vaillant"
"http://dbpedia.org/resource/Michael_Hiltzik","Michael","Hiltzik"
"http://dbpedia.org/resource/Michelle_Black","Michelle","Black"
"http://dbpedia.org/resource/Rebecca_Housel","Rebecca","Housel"
"http://dbpedia.org/resource/Richard_Setlowe","Richard","Setlowe"
"http://dbpedia.org/resource/Ronald_Malfi","Ronald","Malfi"
"http://dbpedia.org/resource/Tim_Sullivan_(writer)","Tim","Sullivan"
"http://dbpedia.org/resource/Bill_Adler","Bill","Adler"
"http://dbpedia.org/resource/David_J._Buch","David J.","Buch"
"http://dbpedia.org/resource/Evan_Mandery","Evan","Mandery"
"http://dbpedia.org/resource/Meg_Rosoff","Meg","Rosoff"
"http://dbpedia.org/resource/Nick_Kotz","Nick","Kotz"
"http://dbpedia.org/resource/Scott_Swan","Scott","Swan"
"http://dbpedia.org/resource/Patricia_Maxwell","Patricia","Maxwell"
"http://dbpedia.org/resource/Andrew_Ostrowski","Andrew","Ostrowski"
"http://dbpedia.org/resource/Anne_Marie_Winston","Anne Marie","Winston"
"http://dbpedia.org/resource/Carol_Bly","Carol","Bly"
"http://dbpedia.org/resource/Doris_Piserchia","Doris","Piserchia"
"http://dbpedia.org/resource/Harold_Jaffe","Harold","Jaffe"
"http://dbpedia.org/resource/Isabel_González","Isabel","Gonzalez"
"http://dbpedia.org/resource/James_Haskins","James","Haskins"
"http://dbpedia.org/resource/John_A._Kuri","John A.","Kuri"
"http://dbpedia.org/resource/Lisa_Miller_(journalist)","Lisa","Miller"
"http://dbpedia.org/resource/Matt_Bell_(author)","Matt","Bell"
"http://dbpedia.org/resource/Stacey_Richter","Stacey","Richter"
"http://dbpedia.org/resource/William_Knoedelseder","William","Knoedelseder"
"http://dbpedia.org/resource/Benito_Pastoriza_Iyodo","Benito","Pastoriza Iyodo"
"http://dbpedia.org/resource/Dan_Washburn","Daniel","Washburn"
"http://dbpedia.org/resource/Don_Aslett","Don","Aslett"
"http://dbpedia.org/resource/Lily_Koppel","Lily","Koppel"
"http://dbpedia.org/resource/Peter_Telep","Peter","Telep"
"http://dbpedia.org/resource/Ann_Packer_(author)","Ann","Packer"
"http://dbpedia.org/resource/Chris_Moore_(producer/audio_engineer)","Chris","Moore"
"http://dbpedia.org/resource/Dakota_Lane","Dakota","Lane"
"http://dbpedia.org/resource/Daren_Dochterman","Daren","Dochterman"
"http://dbpedia.org/resource/Diana_Raab","Diana","Raab"
"http://dbpedia.org/resource/Dillon_Burroughs","Dillon","Burroughs"
"http://dbpedia.org/resource/Duane_Swierczynski","Duane","Swierczynski"
"http://dbpedia.org/resource/Elizabeth_Sims","Elizabeth","Sims"
"http://dbpedia.org/resource/Hannah_Blank","Hannah","Blank"
"http://dbpedia.org/resource/James_Suckling","James","Suckling"
"http://dbpedia.org/resource/Marti_Leimbach","Marti","Leimbach"
"http://dbpedia.org/resource/Mary_Batten","Mary","Batten"
"http://dbpedia.org/resource/Matt_Osterman","Matthew","Osterman"
"http://dbpedia.org/resource/Nicole_Stansbury","Nicole","Stansbury"
"http://dbpedia.org/resource/Peter_Berek","Peter","Berek"
"http://dbpedia.org/resource/Richelle_Mead","Richelle","Mead"
"http://dbpedia.org/resource/T._Davis_Bunn","T. Davis","Bunn"
"http://dbpedia.org/resource/Tony_Tulathimutte","Tony","Tulathimutte"
"http://dbpedia.org/resource/A.C._Greene,_Jr.","Alvin Carl","Greene"
"http://dbpedia.org/resource/Carter_Brey","Carter","Brey"
"http://dbpedia.org/resource/Emil_Steiner","Emil","Steiner"
"http://dbpedia.org/resource/Jean_Rikhoff","Jean","Rickhoff"
"http://dbpedia.org/resource/Jeanene_Cooper","Jeanene","Cooper"
"http://dbpedia.org/resource/Joseph_Awad","Joseph","Awad"
"http://dbpedia.org/resource/Philip_Metres","Philip","Metres"
"http://dbpedia.org/resource/Ronald_Fair","Ronald","Fair"
"http://dbpedia.org/resource/Ronyoung_Kim","Ronyoung","Kim"
"http://dbpedia.org/resource/Samuel_L._M._Barlow_II","Samuel","Barlow"
"http://dbpedia.org/resource/Stephen_Fried","Stephen","Fried"
"http://dbpedia.org/resource/Bill_Robinson_(author)","Bill","Robinson"
"http://dbpedia.org/resource/Nikki_Giovanni","Nikki","Giovanni"
"http://dbpedia.org/resource/Paul_Shepard","Paul","Shepard"
"http://dbpedia.org/resource/Domenic_Priore","Domenic","Priore"
"http://dbpedia.org/resource/Gina_Ferris_Wilkins","Gina Ferris","Wilkins"
"http://dbpedia.org/resource/Gordon_Waterman_Chaplin","Gordon Waterman","Chaplin"
"http://dbpedia.org/resource/Richard_Lee_Byers","Richard Lee","Byers"
"http://dbpedia.org/resource/Robert_J._Randisi","Robert J.","Randisi"
"http://dbpedia.org/resource/Courtney_Hunt","Courtney","Hunt"
"http://dbpedia.org/resource/Gregory_Pardlo","Gregory","Pardlo"
"http://dbpedia.org/resource/Peter_Brunette","Peter","Brunette"
"http://dbpedia.org/resource/Allan_Loeb","Allan","Loeb"
"http://dbpedia.org/resource/Mark_Bomback","Mark","Bomback"
"http://dbpedia.org/resource/Jack_Shaheen","Jack","Shaheen"
"http://dbpedia.org/resource/Parke_S._Rouse,_Jr.","Parke S.","Rouse"
"http://dbpedia.org/resource/Douglas_Morrow","Douglas","Morrow"
"http://dbpedia.org/resource/H._M._Hoover","H. M.","Hoover"
"http://dbpedia.org/resource/Patricia_Kay","Patricia Ann","Kay"
"http://dbpedia.org/resource/William_Robert_Shepherd","William Robert","Shepherd"
"http://dbpedia.org/resource/Alan_C._Carey","Alan C.","Carey"
"http://dbpedia.org/resource/Andrea_Seigel","Andrea","Seigel"
"http://dbpedia.org/resource/Andrea_White","Andrea","White"
"http://dbpedia.org/resource/Ann_Elder","Ann","Elder"
"http://dbpedia.org/resource/Domingo_Marrero_Navarro","Domingo","Marrero Navarro"
"http://dbpedia.org/resource/Howard_Norman","Howard","Norman"
"http://dbpedia.org/resource/Neal_Barrett,_Jr.","Neal","Barrett"
"http://dbpedia.org/resource/Patricia_Aakhus","Patricia","Aakhus"
"http://dbpedia.org/resource/Paul_M._Cobb","Paul M.","Cobb"
"http://dbpedia.org/resource/Richard_M._Dolan","Richard M.","Dolan"
"http://dbpedia.org/resource/Susan_Neville","Susan","Neville"
"http://dbpedia.org/resource/Vincent_Crapanzano","Vincent","Crapanzano"
"http://dbpedia.org/resource/Wendy_Mass","Wendy","Mass"
"http://dbpedia.org/resource/George_Louis_Beer","George Louis","Beer"
"http://dbpedia.org/resource/Jesse_Hill_Ford","Jesse Hill","Ford"
"http://dbpedia.org/resource/Karen_DeYoung","Karen","Deyoung"
"http://dbpedia.org/resource/Keith_Law","Keith","Law"
"http://dbpedia.org/resource/Philander_Chase_Johnson","Philander Chase","Johnson"
"http://dbpedia.org/resource/John_Michael_Cummings","John Michael","Cummings"
"http://dbpedia.org/resource/Marion_Meade","Marion","Meade"
"http://dbpedia.org/resource/Blaize_Clement","Blaize","Clement"
"http://dbpedia.org/resource/Evan_Dunsky","Evan","Dunsky"
"http://dbpedia.org/resource/Laura_McCullough","Laura","McCullough"
"http://dbpedia.org/resource/Louis_Lomax","Louis","Lomax"
"http://dbpedia.org/resource/Bob_Bledsaw","Bob","Bledsaw"
"http://dbpedia.org/resource/Brigid_Callahan_Harrison","Brigid Callahan","Harrison"
"http://dbpedia.org/resource/Burt_Wilson","Burt","Wilson"
"http://dbpedia.org/resource/Djelal_Kadir","Djelal","Kadir"
"http://dbpedia.org/resource/Jean_Hanff_Korelitz","Jean","Hanff Korelitz"
"http://dbpedia.org/resource/Steve_Light","Steve","Light"
"http://dbpedia.org/resource/Ben_Coes","Ben","Coes"
"http://dbpedia.org/resource/Anna_Sheehan","Anna","Sheehan"
"http://dbpedia.org/resource/Kami_Garcia","Kami","Garcia"
"http://dbpedia.org/resource/Chrisann_Brennan","Chrisann","Brennan"
"http://dbpedia.org/resource/Anne_Rice","Anne","Rice"
"http://dbpedia.org/resource/Carol_Guess","Carol","Guess"
"http://dbpedia.org/resource/Charles_Sprague_(poet)","Charles","Sprague"
"http://dbpedia.org/resource/Ellen_Sturgis_Hooper","Ellen Sturgis","Hooper"
"http://dbpedia.org/resource/Jason_Thompson_(writer)","Jason","Thompson"
"http://dbpedia.org/resource/Jeanne_Birdsall","Jeanne","Birdsall"
"http://dbpedia.org/resource/John_Bennett_(author)","John","Bennett"
